Device Serial Number: ,64
Device firmware: ,2
Device PM slope: ,0.9325
Device PM offset: ,-390
Device vibration threshold: ,10

Time Zone: UTC ,-7
Time format:,MM/DD/YYYY 12H
Mission start date: ,08/29/2018 09:23:45 AM
Mission end date: ,08/29/2018 07:23:10 PM
Mission log rate: ,20, seconds
Number of sample taken: ,1753
Maximum 40 sample PM level:,1418
Minimum 40 sample PM level:,-2
Average active PM concentration:,464
Average PM concentration:,226

Time Stamp, PM, compliance
08/29/2018 12:48:41 PM,159,1
08/29/2018 12:49:01 PM,36,1
08/29/2018 12:49:22 PM,65,0
08/29/2018 12:49:42 PM,42,1
08/29/2018 12:50:03 PM,32,1
08/29/2018 12:50:23 PM,27,1
08/29/2018 12:50:44 PM,23,1
08/29/2018 12:51:04 PM,25,1
08/29/2018 12:51:25 PM,25,1
08/29/2018 12:51:46 PM,20,1
08/29/2018 12:52:06 PM,27,0
08/29/2018 12:52:27 PM,19,0
08/29/2018 12:52:47 PM,23,1
08/29/2018 12:53:08 PM,24,1
08/29/2018 12:53:28 PM,22,1
08/29/2018 12:53:49 PM,18,0
08/29/2018 12:54:09 PM,26,1
08/29/2018 12:54:30 PM,23,0
08/29/2018 12:54:50 PM,52,1
08/29/2018 12:55:11 PM,25,1
08/29/2018 12:55:31 PM,25,1
08/29/2018 12:55:52 PM,20,1
08/29/2018 12:56:12 PM,19,1
08/29/2018 12:56:33 PM,22,1
08/29/2018 12:56:53 PM,18,1
