Device Serial Number: ,61
Device firmware: ,2
Device PM slope: ,0.9516
Device PM offset: ,-169
Device vibration threshold: ,10

Time Zone: UTC ,-7
Time format:,MM/DD/YYYY 12H
Mission start date: ,08/29/2018 09:25:55 AM
Mission end date: ,08/29/2018 07:33:12 PM
Mission log rate: ,20, seconds
Number of sample taken: ,1777
Maximum 40 sample PM level:,1919
Minimum 40 sample PM level:,10
Average active PM concentration:,600
Average PM concentration:,455

Time Stamp, PM, compliance
08/29/2018 12:46:17 PM,73,1
08/29/2018 12:46:37 PM,74,0
08/29/2018 12:46:58 PM,74,0
08/29/2018 12:47:18 PM,74,0
08/29/2018 12:47:39 PM,73,0
08/29/2018 12:47:59 PM,76,0
08/29/2018 12:48:20 PM,73,1
08/29/2018 12:48:40 PM,102,1
08/29/2018 12:49:01 PM,147,0
08/29/2018 12:49:22 PM,109,1
08/29/2018 12:49:42 PM,106,0
08/29/2018 12:50:03 PM,79,0
08/29/2018 12:50:23 PM,81,0
08/29/2018 12:50:44 PM,85,0
08/29/2018 12:51:04 PM,75,0
08/29/2018 12:51:25 PM,74,0
08/29/2018 12:51:45 PM,76,1
08/29/2018 12:52:06 PM,78,1
08/29/2018 12:52:26 PM,75,0
08/29/2018 12:52:47 PM,78,0
08/29/2018 12:53:07 PM,75,0
08/29/2018 12:53:28 PM,74,0
08/29/2018 12:53:48 PM,75,0
08/29/2018 12:54:09 PM,77,1
08/29/2018 12:54:29 PM,73,0
08/29/2018 12:54:50 PM,73,0
08/29/2018 12:55:10 PM,73,0
08/29/2018 12:55:31 PM,72,0
08/29/2018 12:55:51 PM,73,0
08/29/2018 12:56:12 PM,73,0
08/29/2018 12:56:32 PM,73,0
08/29/2018 12:56:53 PM,72,0
08/29/2018 12:57:13 PM,73,0
08/29/2018 12:57:34 PM,73,1
08/29/2018 12:57:54 PM,70,1
08/29/2018 12:58:15 PM,72,0
08/29/2018 12:58:35 PM,72,0
